,target,source,number_people,weight
529,Alla-Karim,Jilib,5,0.023474178403755867
530,Alla-Karim,Qoryoley ,6,0.23076923076923078
531,Alla-Karim,Rabdhuure,6,0.06060606060606061
532,Alla-Suge,Bariire,14,0.02287581699346405
533,Allaa wayn,Aboorey,16,0.02244039270687237
534,Allaa wayn,Alifoow,11,0.033950617283950615
535,Allaa wayn,Awdheegle,55,0.015256588072122053
536,Allaa wayn,Aytira,15,0.30612244897959184
537,Allaa wayn,Jambaluul,40,0.07984031936127745
538,Allaa wayn,Sabiib and caanoole,20,0.039525691699604744
539,Allaa wayn,Yaaq Beri Weyne,12,0.014962593516209476
540,Allah Umaqan,Dalandoole,6,0.06593406593406594
541,Allah Umaqan,Deynuunay,4,0.06896551724137931
542,Allah Umaqan,Dusti,3,0.10714285714285714
543,Allah Umaqan,Garas wiini,4,0.23529411764705882
544,Allah Umaqan,Moori gaabey,6,0.25
545,Allah Umaqan,Rabdhure,18,1.0
546,Allah Umaqan,Wariish,6,0.35294117647058826
547,Allah Weyn,Awdinle ,7,0.012089810017271158
548,Allahasaqiro,Saakow,28,0.03674540682414698
549,Allawakiil,Awrculus,12,0.25
550,Allawakiil,Godobyar,18,1.0
551,Allawakiil,Gurigabi,6,1.0
552,Allawakiil,Lamalay,12,1.0
553,Allawakiil,Xaysimade sare,18,1.0
554,Alle Qabe,Adeygaraar,4,0.07142857142857142
555,Alle Qabe,Bakal Eedeng,4,0.18181818181818182
556,Alle Qabe,Deynuuny,2,0.028985507246376812
557,Alle Qabe,Garsaaley,56,0.208955223880597
558,Alle Qabe,Goofgaduud,4,0.06153846153846154
559,Alle Qabe,Kurmaan,6,0.009787928221859706
560,Alle Qabe,Misir,6,0.009538950715421303
561,Alle Qabe,Saakow,5,0.006561679790026247
562,Alle Qabe,Sarmaan,5,0.06097560975609756
563,Alle Qabe,Tugeerhoos,4,0.03076923076923077
564,Alle Suge IDP,Bayxaaw,40,0.3418803418803419
565,Alle Suge IDP,Eji iyo Bayaxaaw ,18,1.0
566,Alle Suge IDP,Ganboole and Bangoronyo ,40,1.0
567,Alle Suge IDP,Jawaay,30,0.6666666666666666
568,Alle Suge IDP,Jawaay and Moorogubad,50,0.4807692307692308
569,Alle Suge IDP,Jaziira,23,0.04129263913824058
570,Alle Suge IDP,Kiliga shiinaha and dhaayaha,29,1.0
571,Alle Suge IDP,Lebiga,34,0.25
572,Alle Suge IDP,Moora jiido and Qunbure,28,1.0
573,Alle Suge IDP,Raamo and Bangoronyo ,26,0.15853658536585366
574,Alle Suge IDP,Raamo and Ganboole,43,0.3739130434782609
575,Alle Suge IDP,Raamo and Ganboole ,53,0.36551724137931035
576,Alle Suge IDP,Shaam and Biya cade,35,1.0
577,Almaas,Awdheegle,31,0.008599167822468794
578,Almagan,Barire,13,0.033419023136246784
579,Alrahma,Janale,32,0.04183006535947712
580,Alraxmo,Mareereey sabiib and anole,23,1.0
581,Altaqwa,Sabiib,18,0.01090909090909091
582,Altowbo,Geedgaras,12,1.0
583,Alyasir,Janaale,49,0.0349002849002849
584,Alyasir,Zibib iyo Canole,30,0.2222222222222222
585,Amaal,Basra,14,0.04745762711864407
586,Amalow 1,Booco,12,0.8
587,Amalow 1,Janaale,37,0.026353276353276354
588,Amiin Alle,Berdale ,5,0.023255813953488372
589,Amin Robow,Labaatinjarow,3,0.13636363636363635
590,Amin Robow,Malmale,3,0.42857142857142855
591,Amin Robow,Midhaayti,6,1.0
592,Amin Robow,Saakow,13,0.01706036745406824
593,Amin Robow,Shibeelow,2,0.02197802197802198
594,Amin Robow,Ufurow,5,0.0026939655172413795
595,Amud,Buur heybe,26,1.0
596,Anaam,Sabiib ,9,0.42857142857142855
597,Anas,Aboorey,35,0.04908835904628331
598,Anas,Alifoow,11,0.033950617283950615
599,Anas,Awdheegle,62,0.017198335644937588
600,Anawaa,Dharkenley,25,1.0
601,Anfaac,Farxaano,23,0.11274509803921569
602,Anfac,Masaajid cali gaduud,22,0.4583333333333333
603,Anin,Sabiib,45,0.02727272727272727
604,Ansax 1,Bariire,31,0.05065359477124183
605,Ansax 2,Buula Marer,15,1.0
606,Anshax,Mubarak,20,0.04291845493562232
607,Anzal Camp,Sablaale,13,0.087248322147651
608,Aqab Weyne,Bardaamin,25,1.0
609,Araan,Bardale,3,0.024
610,Araan,Makiina dhuusa dhuusa ,3,1.0
611,Aran,Awdheegle,25,0.006934812760055479
612,Aran,Basra,11,0.03728813559322034
613,Aran,farxane,9,1.0
614,Aran,jameeco,7,0.109375
615,Aran,mukeydheere,8,1.0
616,Arare,Koban ,1,0.02564102564102564
617,Arare,Masagirow ,1,0.02631578947368421
618,Arare,Mashaqo ,8,0.16326530612244897
619,Arbohiray,Asharow,10,0.47619047619047616
620,Arbohiray,Barakow,6,0.15
621,Arbohiray,Casharow,4,0.25
622,Arbohiray,Deg Suuf,4,0.06666666666666667
623,Arbohiray,Dhaysile,6,1.0
624,Arbohiray,Dublay,3,0.046875
625,Arbohiray,Ethiopia,4,0.001142204454597373
626,Arbohiray,Kaysaney,6,0.1276595744680851
627,Arbohiray,Malablay,4,0.09523809523809523
628,Arbohiray,Raama Guudow,11,0.4230769230769231
629,Arbohiray,Wambato,4,1.0
630,Arishley,Maanya murug,38,1.0
631,Arlaadi,Cagaar weyne,6,1.0
632,Arlaadi,Ceel Garas ,31,1.0
633,Arlaadi,Ethiopia,9,0.002569960022844089
634,Arlaadi,Goof Gaduud,17,0.30357142857142855
635,Arlaadi,Goof Gaduud ,16,1.0
636,Arlaadi,Jamaame,10,0.5882352941176471
637,Arlaadi,Shiimo,7,0.2413793103448276
638,Arlaadi IDP camp,Baygaduud ,4,0.06153846153846154
639,Arlaadi IDP camp,Ideeda ,4,0.36363636363636365
640,Arlaadi IDP camp,Kormari,4,0.05128205128205128
641,Arlaadi IDP camp,Moora guuda ,4,1.0
642,Arlaadi IDP camp,Oonjir,4,1.0
643,Arlaadi IDP camp,Qasa oomana,9,0.75
644,Arlaadi IDP camp,Qasaalow ,3,0.25
645,Arlaadi IDP camp,Tuutes ,4,1.0
646,Arlaadi IDP camp,Waney,4,0.13333333333333333
647,Armale,Owdiinle,18,0.3157894736842105
648,Arooswiini,Aroos wiine,7,1.0
649,Arooswiini,Barbaare,6,0.0196078431372549
650,Arooswiini,Khansaxdheere,5,0.12195121951219512
651,Arooswiini,Khansaxdheere ,13,0.11403508771929824
652,Arooswiini,Salagle,4,0.08888888888888889
653,Arooswiini,Shabelow ,3,0.016129032258064516
654,Arshabeel,Buur Diinle,27,1.0
655,Aruurisho,Alifoow,20,0.06172839506172839
656,Aruurisho,Aytira and damaley,17,1.0
657,Aruurisho,Gaalawar and sagaalad,18,0.18947368421052632
658,Aruurisho,Jambaluul,30,0.059880239520958084
659,Aruurisho,Yaaq Beri Weyne,9,0.011221945137157107
660,Aruurishow,Awdheegle,45,0.012482662968099861
661,Aruurishow 2,Awdheegle,25,0.006934812760055479
662,Arwaax,Awdheegle,28,0.007766990291262136
663,Arwaax,Daafeed,37,0.25170068027210885
664,Asal,Caqaboy,14,0.2692307692307692
665,Asal,Cel dheer,5,0.08620689655172414
666,Asal,Dur dur,12,0.7058823529411765
667,Asal,Ethiopia,51,0.014563106796116505
668,Asal,Jiqley,5,0.15625
669,Asalamu Aleikum,Awdheegle,40,0.011095700416088766
670,Asaley,Ceel Axmed,10,0.45454545454545453
671,Asaley,Sabiib iyo caanole ,12,0.12121212121212122
672,Asaley,"Sabiib, caanole iyo awdheegle",20,1.0
673,Asma,Basra,25,0.0847457627118644
674,Ato,Ato,6,1.0
675,Ato,Ato village,44,1.0
676,Ato,Ato village ,2,1.0
677,Aw-Raame,Abag Haluul,5,1.0
678,Aw-Raame,Asho Guure,4,0.16666666666666666
679,Aw-Raame,Bandoy dhiigle,7,1.0
680,Aw-Raame,Deg galool,5,0.5
681,Aw-Raame,Dublay,4,0.0625
682,Aw-Raame,Garasfur,5,0.19230769230769232
683,Aw-Raame,Gesiile,8,0.14285714285714285
684,Aw-Raame,Gori godle,5,0.38461538461538464
685,Aw-Raame,Halaayow,7,0.10606060606060606
686,Aw-Raame,Humbusaalay,4,1.0
687,Aw-Raame,Ilee Suran,4,1.0
688,Aw-Raame,Lehelay,18,0.5454545454545454
689,Aw-Raame,Lowi raar,4,1.0
690,Awaale,Bardaale,23,0.045454545454545456
691,Awadon,October,20,0.03669724770642202
692,Awadon,October ,1,0.14285714285714285
693,Awal And Aakhir,Yaaq ture,16,1.0
694,Awal Barwaqo,Buur dhuxunli,8,0.21621621621621623
695,Awal Barwaqo,Dalandoole,5,0.054945054945054944
696,Awal Barwaqo,Deynuuney,4,0.05970149253731343
697,Awal Barwaqo,Dubugaas,8,0.25806451612903225
698,Awal Barwaqo,EDAAIN,7,1.0
699,Awal Barwaqo,Gaanugaay,4,0.15384615384615385
700,Awal Barwaqo,Moodo moodo,4,0.36363636363636365
701,Awal Barwaqo,Wariiri,6,0.17142857142857143
702,Awal Qaasim,Buur Hakaba,7,0.0660377358490566
703,Awal Qaasim,Buur eyle ,6,0.06382978723404255
704,Awal Qaasim,Haway qarimey,6,1.0
705,Awale,Ali Warabey,30,1.0
706,Awale,Owdhiigle,31,0.14903846153846154
707,Awaqbanboow,Bula haji,6,0.5454545454545454
708,Awaqbanboow,Canateel,3,1.0
709,Awaqbanboow,Jilib,6,0.028169014084507043
710,Awaqbanboow,Welmaro,14,0.09395973154362416
711,Awaqbanboow,Xaya,3,1.0
712,Awbeere,Daafeed,16,0.10884353741496598
713,Awbere,Dubey,10,1.0
714,Awboore,Qalamey,15,1.0
715,Awdheegle,Mustaqbal,50,1.0
716,Awdheegle,Warmaxan,35,0.3211009174311927
717,Awdigle3,Awdheegle,20,0.005547850208044383
718,Awdigle3,Mareerey,28,0.07035175879396985
719,Awdinle,Awdinle ,20,0.03454231433506045
720,Awgeedi,Aboorey,25,0.03506311360448808
721,Awgeedi,Alifoow,11,0.033950617283950615
722,Awgeedi,Awdheegle,15,0.004160887656033287
723,Awgeedi,Baqdaadi,5,1.0
724,Awguuro,Shambod,20,1.0
725,Awoodimow,Baanow,5,0.04310344827586207
726,Awoodimow,Buulo mareer,3,0.021739130434782608
727,Awoodimow,Daynunaay ,6,1.0
728,Awoodimow,Daynuunay ,3,0.013100436681222707
729,Awoodimow,Diinsoor ,5,0.00865051903114187
730,Awoodimow,Goofgaduud ,10,0.3448275862068966
731,Awoodimow,Kahda,3,1.0
732,Awoodimow,Midaan weyn ,3,1.0
733,Awoodimow,Moolamad ,3,0.025210084033613446
734,Awoodimow,Qodqode,4,0.26666666666666666
735,Awoodimow,Ufurow ,6,0.031088082901554404
736,Awqarow,Buula siidow,20,0.14705882352941177
737,Awsiine,Biyooley,3,0.014634146341463415
738,Axsan Camp,Bariire,27,0.04411764705882353
739,Ayaan,Berhani,30,0.9090909090909091
740,Ayaan,Birimo Asaando,2,1.0
741,Ayaan,Ethiopia,11,0.0031410622501427754
742,Ayaan,Jambalul,40,0.16194331983805668
743,Ayaan,Xuduboor,8,0.13114754098360656
744,Ayaanle,Jambalul,10,0.04048582995951417
745,Aydooyo,Basra,14,0.04745762711864407
746,Ayooleey,Soona Keey,8,1.0
747,BULO YANYO,Harbole,2,0.06451612903225806
748,BULO YANYO,Magambo,3,1.0
749,BULO YANYO,Moofi ,2,0.04081632653061224
750,BULO YANYO,Qudus,6,0.375
751,Baabsalaami,Awal barbare,8,1.0
752,Baabsalaami,Awdinle ,7,0.012089810017271158
753,Baabsalaami,Bane,8,1.0
754,Baabsalaami,Diinsoor,8,0.009411764705882352
755,Baabsalaami,Harqaan,5,0.14285714285714285
756,Baabsalaami,Loowharo,3,1.0
757,Baadheere3,Siinaay,30,1.0
758,Baagay,Baagay,6,1.0
759,Baagay,Baagay Asharaaf,19,1.0
760,Baagay,Baagey,12,0.2926829268292683
761,Baagay,Kormari ,3,1.0
762,Baal koray,Bula mareer,13,1.0
763,Baal koray,Sabiib,40,0.024242424242424242
764,Baalow,Abdi ali,20,0.0196078431372549
765,Baaltaak,Abdi ali,39,0.03823529411764706
766,Baano,Beerqobey village,14,1.0
767,Baano,Dubigaas village.,8,0.5
768,Baano,Gooriyey village,8,1.0
769,Baano,Gooriyey village.,12,1.0
770,Baano,Orogley village,7,1.0
771,Baano,Seenilow village,14,0.7777777777777778
772,Baano,Seenilow village.,15,1.0
773,Baanow,Banban ,9,1.0
774,Baanow,Banow village ,11,1.0
775,Baanow,Beled amin ,4,0.2222222222222222
776,Baanow,Goobanle,18,0.4186046511627907
777,Baanow,Kurman ,4,0.36363636363636365
778,Baanow,Mashuruu ,6,1.0
779,Baanow,Mokubow ,3,0.23076923076923078
780,Baanow,Uffurow ,11,0.1375
781,Baaqey,Anole,22,0.3283582089552239
782,Baaqey,Baalguri,20,1.0
783,Baar Nasiib,Farxaane,13,0.053061224489795916
784,Baar Nasiib,Toorotoorow,43,1.0
785,Baar badan,Awdinle ,5,0.008635578583765112
786,Baar badan,Baidoa ,4,0.02857142857142857
787,Baar badan,Goofgadud ,5,0.45454545454545453
788,Baar badan,Makuudi,3,0.043478260869565216
789,Baar badan,Manas,4,0.045454545454545456
790,Baar badan,Manas ,4,0.2
791,Baar badan,Qurban,6,0.06741573033707865
792,Baareey,Waji,16,1.0
793,Baarey,Baarey,20,1.0
794,Baarey,Gololka,3,1.0
795,Baariyow,Canole,20,0.10695187165775401
796,Baariyow,War Maxan,26,1.0
797,Baarqooley 1,Balow,18,0.45
798,Baarqooley 1,Yaaq Beri Weyne,53,0.06608478802992519
799,Baarqooley camp,Balad amin,20,0.45454545454545453
800,Baarqooley camp,Basra,19,0.06440677966101695
801,Baarsaare,Buula barako,7,0.11475409836065574
802,Baarsaare,Diinsoor ,3,0.005190311418685121
803,Baarsaare,Doolow,5,0.02
804,Baarsaare,Jiir,3,0.023809523809523808
805,Baarsaare,Kurmaan,20,0.03262642740619902
806,Baarsaare,Makoodi,4,0.26666666666666666
807,Baaruud Xaanshi,Daynun,5,1.0
808,Baaruud Xaanshi,Diinsoor,4,0.004705882352941176
809,Baaruud Xaanshi,Khansaxdheere ,11,0.09649122807017543
810,Baaruud Xaanshi,Shibelow,10,1.0
811,Baas Ma'Arke,Awal barbaar,5,1.0
812,Baas Ma'Arke,Barbaar,4,0.25
813,Baas Ma'Arke,Daynuunay ,3,0.013100436681222707
814,Baas Ma'Arke,Jiir,3,0.023809523809523808
815,Baas Ma'Arke,Rabdhuure ,6,0.07894736842105263
816,Baas Ma'Arke,Shabelow ,4,0.021505376344086023
817,Baas Ma'Arke,Waajid,7,0.041176470588235294
818,Baaslaawa,Aboorey,39,0.0546984572230014
819,Baaslaawa,Baalgure,20,0.14084507042253522
820,Baaslaawa,Bula sidow,20,0.15503875968992248
821,Baaslaawa,Jambaluul,10,0.01996007984031936
822,Baaslaawa,Janaale and Awdheegle,24,0.5454545454545454
823,Baaslaawa,Moqokori,18,0.05921052631578947
824,Babawiine,Abagbeeday,5,0.041666666666666664
825,Babawiine,Abal village,6,0.05660377358490566
826,Babawiine,Bibiyow village,4,0.36363636363636365
827,Babawiine,Dhanfaruur village,11,0.11578947368421053
828,Babawiine,Doonfuul village,7,0.125
829,Babawiine,Elgaras village.,7,0.175
830,Babawiine,Emedkoorey village,10,1.0
831,Babawiine,Faajeer bore village.,6,1.0
832,Babawiine,Farak village,5,0.2631578947368421
833,Babawiine,Gaabiney village.,5,0.5555555555555556
834,Babawiine,Gomore village,5,0.2631578947368421
835,Babawiine,Gomore village.,8,0.1951219512195122
836,Babawiine,Salkudhooble village,5,0.22727272727272727
837,Babawiine,Shiilow village.,4,1.0
838,Babawiine,Warguudi village.,5,1.0
839,Babyow,Abagbeeday,4,0.03333333333333333
840,Babyow,Baano village.,6,1.0
841,Babyow,Dhanfaruur village,18,0.18947368421052632
842,Babyow,Doonfuul village,7,0.125
843,Babyow,Elgaras village,7,0.10294117647058823
844,Babyow,Fajeerbore village.,10,1.0
845,Babyow,Farak village,5,0.2631578947368421
846,Babyow,Gomore village.,4,0.0975609756097561
847,Babyow,Huuyaley village,5,0.45454545454545453
848,Babyow,Huuyaley village.,10,1.0
849,Babyow,Maandow village.,5,1.0
850,Babyow,Tijeegbuul village.,4,0.5
851,Babyow,Waney village.,8,0.6153846153846154
852,Babyow,Warguudi village,4,0.3076923076923077
853,Babyow,Yowkooyow,7,0.7
854,Bacadweyn,Awdheegle,50,0.013869625520110958
855,Bacadweyn,Janaale,18,0.01282051282051282
856,Bada Cas,Bangoroyo ,67,0.3435897435897436
857,Bada Cas,Baraki and Balcaano ,55,1.0
858,Bada Cas,Ceel baraf,43,1.0
859,Bada Cas,Ganboole and geyfo,55,1.0
860,Bada Cas,Jaziira,63,0.11310592459605028
861,Bada Cas,Lebiga ,53,0.09169550173010381
862,Bada Cas,Qunbure and bayaxaaw ,27,1.0
863,Bada Cas,Raamo and Ganboole ,26,0.1793103448275862
864,Badacas one,Bangoroyo ,44,0.22564102564102564
865,Badacas one,Ganboole and Mooragobad,26,1.0
866,Badacas one,Jawaay and Bangoronyo ,52,1.0
867,Badacas one,Jawaay and Ganboole,59,1.0
868,Badacas one,Jaziira,43,0.07719928186714542
869,Badacas one,Lebiga and Jahaweyn ,36,1.0
870,Badacas one,Loole and Bangoronyo ,34,1.0
871,Badacas one,Loolo and kiliga shiinaha,24,1.0
872,Badacas one,Moora jiido and Raamo,43,1.0
873,Badacas one,Primo zento ,56,0.7368421052631579
874,Badacas one,xaansholey and Dheygawan,38,1.0
875,Badanbadey,Buulo Haawo,5,0.5555555555555556
876,Badanbadey,Buulo baraka,7,0.5
877,Badanbadey,Buulo biyooley,3,1.0
878,Badanbadey,Gel.gel,5,0.7142857142857143
879,Badanbadey,Goof gaduud,7,0.04929577464788732
880,Badanbadey,Luuq,6,0.011428571428571429
881,Badanbadey,Shabelow,5,0.07936507936507936
882,Badanbadey,Ufurow,4,0.0021551724137931034
883,Badanbadey,Wariish,4,0.23529411764705882
884,Badanbadey,Warish,6,0.4
885,Badar,Abeesaale,3,0.3
886,Badar,Ceel cade,3,0.6
887,Badar,Ethiopia,33,0.009423186750428327
888,Badar,Xuduboor,10,0.16393442622950818
889,Badar,baadikeen,5,0.2631578947368421
890,Badar,burdho,3,0.1
891,Badar,burfiiq,7,1.0
892,Badar,caag sibiri,10,0.2222222222222222
893,Badar,ceel idaad,19,0.5
894,Badar,doon kudle,5,1.0
895,Badar,haar cadeey,3,0.23076923076923078
896,Badar,quracle wabar,5,0.3125
897,Badar,xaaji nuur,13,0.6190476190476191
898,Badbaado,Aawjiki,9,0.75
899,Badbaado,Abagbeeday,3,0.025
900,Badbaado,Badbaado,39,1.0
901,Badbaado,Badbaado ,15,1.0
902,Badbaado,Buulo fuur,7,0.08860759493670886
903,Badbaado,Buulo gaduud,10,1.0
904,Badbaado,Buulo mundule,10,0.7142857142857143
905,Badbaado,Buurdhuubo,6,0.42857142857142855
906,Badbaado,Gelgel,5,0.037037037037037035
907,Badbaado,Hubey,8,0.24242424242424243
908,Badbaado,Iskirii,3,0.2
909,Badbaado,Ismail,8,0.25806451612903225
910,Badbaado,Jafey,4,0.038834951456310676
911,Badbaado,Jidow,16,0.64
912,Badbaado,Kiribood,7,1.0
913,Badbaado,Koban,11,0.11224489795918367
914,Badbaado,Kurman,5,0.047619047619047616
915,Badbaado,Oofkaa aan,9,1.0
916,Badbaado,Toosile,5,0.625
917,Badbaado,Tooswiine,4,0.26666666666666666
918,Badbaado,Ufurow,6,0.003232758620689655
919,Badbaado 2,Buusaar,19,0.03551401869158879
920,Badbaado 2,Ceelwaaq,36,0.07228915662650602
921,Badbaado 2,Gariley,36,0.37894736842105264
922,Badbaado 2,Saakow,28,0.03674540682414698
923,Badbado(2),Bardale,8,0.064
924,Badbado(2),Ceel dheera ,4,0.4444444444444444
925,Badbado(2),Ceel waran,3,1.0
926,Badhaadhe,Baladul Amiin,27,1.0
927,Bahjo,Bulo sheikh,25,1.0
928,Bak Abeeso,Beeroyabaal and Aboorey,20,1.0
929,Bak Abeeso,Biyo Neef,15,1.0
930,Bak Abeeso,Ceeb bacad,25,1.0
931,Bak Abeeso,Ceel Gumare and Geeda samo,7,1.0
932,Bak Abeeso,Mukayle and Ceel ware,80,1.0
933,Bak Abeeso,Tardo,30,0.1875
934,Bak Abeeso,Tardo and Xalfooley,63,1.0
935,Bakaal,Awdheegle,35,0.009708737864077669
936,Bakaal,Deymaan,5,1.0
937,Bakal,Bakal,62,0.5391304347826087
938,Bakal,Horseed,3,0.05263157894736842
939,Bakal Eedeng,Awal,6,0.04054054054054054
940,Bakal Eedeng,Buurdhuhule,5,0.03816793893129771
941,Bakal Eedeng,Doolow,6,0.024
942,Bakal Eedeng,Luuq,4,0.007619047619047619
943,Bakal Eedeng,Sablale,4,0.03669724770642202
944,Bakal Eedeng,Tugeerhoos,3,0.023076923076923078
945,Bakal Eedeng,Tugow,3,0.11538461538461539
946,Bakal Eedeng,Ufurow,2,0.0010775862068965517
947,Bakal Gaduud,Buula biyooley,4,0.11764705882352941
948,Bakal Gaduud,Qaagure,7,1.0
949,Bakal Gaduud,Qansaxdheere,6,0.05504587155963303
950,Bakal Gaduud,Saakow,15,0.01968503937007874
951,Bakal Gaduud,Waajid,3,0.01764705882352941
952,Bakal Gaduud,Waajid ,12,0.19047619047619047
953,Bakal IDP,Booco,3,0.2
954,Bakal IDP,Buaale,34,0.8292682926829268
955,Bakal IDP,Buusaar,78,0.14579439252336449
956,Bakal IDP,Ceelwaaq,42,0.08433734939759036
957,Bakal IDP,Jicibow,6,0.10714285714285714
958,Bakal IDP,Saakow,22,0.028871391076115485
959,Bakal IDP,Tubaaka,39,0.13356164383561644
960,Bakal Laabow 1,Gof gaduud ,6,1.0
961,Bakal Laabow 1,Qasaxdheere,7,0.6363636363636364
962,Bakal Laabow 1,Saydhelow ,3,1.0
963,Bakal Laabow 1,Shabelow ,4,0.021505376344086023
964,Bakal Laabow 1,Towsiine,6,1.0
965,Bakal Sheli,Ban Ban,6,0.2
966,Bakal Sheli,Goof gaduud ,8,0.23529411764705882
967,Bakal Sheli,Gurbaan,8,0.011922503725782414
968,Bakal Sheli,Hagarey,2,0.15384615384615385
969,Bakal Sheli,Kulan jareer,5,0.29411764705882354
970,Bakal Sheli,Luuq,10,0.01904761904761905
971,Bakal Sheli,Madhaayti,3,0.3333333333333333
972,Bakal Sheli,Wardhujiiley,5,1.0
973,Bakal Sheli,Yeed village ,5,0.06756756756756757
974,Bakal-wareey,Mareerey,20,0.05025125628140704
975,Bakalasheeg,Daynuunay ,7,0.03056768558951965
976,Bakalasheeg,Deg gomar,7,0.5384615384615384
977,Bakalasheeg,Jiir ,4,0.5714285714285714
978,Bakale,Bakale,10,0.8333333333333334
979,Bakaley,Bakaley,79,0.4514285714285714
980,Bakaley,Horseed,1,0.017543859649122806
981,Bakaley,Tugaar hoos,10,0.22727272727272727
982,Bakalka,Abag jibeed,3,0.07317073170731707
983,Bakalka,Bakaley,3,0.017142857142857144
984,Bakalka,Gaduudey,5,0.21739130434782608
985,Bakalka,Geg-gomor,4,1.0
986,Bakalka,Halaayow,9,0.13636363636363635
987,Bakalka,Hubey,8,0.24242424242424243
988,Bakalka,Humbowe,4,0.05063291139240506
989,Bakalka,Kaysaney,5,0.10638297872340426
990,Bakalka,Safar-noolay,4,1.0
991,Bakalka,Shambaley,5,0.078125
992,Bakalka,Tufka,4,0.013245033112582781
993,Bakalka,Wakeeb Gaduude,4,1.0
994,Bakalka,Weel dugaar,4,1.0
995,Bakar,Malable,22,0.09523809523809523
996,Bakar Yare,Kurti,8,0.27586206896551724
997,Bakar Yare,Moodimoode,3,1.0
998,Bakaro,Buula idaraan,2,1.0
999,Bakaro,Kurtun ,8,0.09090909090909091
1000,Bakaro,Taflow,11,1.0
1001,Bakaro,Taflow ,3,1.0
1002,Bakaro,Toosi baraakile,4,1.0
1003,Bakaro,Toosikaar ,7,0.3684210526315789
1004,Bakaro,War umurow,4,0.23529411764705882
1005,Bakaro,War umurow ,4,0.4
1006,Bakayow,Aabey,3,0.15789473684210525
1007,Bakayow,Bakayow,16,1.0
1008,Bakayow,Bakayow ,40,1.0
1009,Bakayow,Gurbaan,5,0.007451564828614009
1010,Bakayow,Ufurow ,4,0.02072538860103627
1011,Bakayow,Warjabuute,5,0.5
1012,Bakeylow,Buulo,32,0.19161676646706588
1013,Bakol,Barire,20,0.05141388174807198
1014,Bakool,Bardale,8,0.064
1015,Bakool,Madhayto,5,1.0
1016,Bakool,Sarmaan dheer,5,1.0
1017,Balad Aamiin,Farxaane,25,0.10204081632653061
1018,Balad Amar,Banow,5,0.078125
1019,Balad Amar,Boonow,4,1.0
1020,Balad Amar,Buurfuul Ooflow,4,1.0
1021,Balad Amar,Dalandoole ,5,0.17857142857142858
1022,Balad Amar,Gaduudu dhuunti,4,1.0
1023,Balad Amar,Kurmaan,3,0.004893964110929853
1024,Balad Amar,Ufurow,9,0.004849137931034483
1025,Balad amiin,Heero,24,1.0
1026,Baladul Amin,Buula balash,4,0.5714285714285714
1027,Baladul Amin,Buulaxaaw ,11,0.6470588235294118
1028,Baladul Amin,Eren leeya,5,1.0
1029,Baladul Amin,Ijaaba,5,1.0
1030,Baladul Amin,Iskirii ,3,0.25
1031,Baladul Amin,Koorar ,3,0.2
1032,Baladul Amin,Talwa,7,1.0
1033,Baladul Amin,Toosikaar ,5,0.2631578947368421
1034,Baladul Amin,Toosweyne,5,0.5
1035,Baladul Kheyr,Adan Yabaal ,10,0.1111111111111111
1036,Baladulamiin,Horseed,27,0.47368421052631576
1037,Balan bale,Adan Yabaal,10,0.09090909090909091
1038,Balan bale,Bardaale ,3,0.3
1039,Balan bale,Bossaso,5,0.25
1040,Balan bale,Bu'Aale,7,1.0
1041,Balan bale,Buur Hakaba,4,0.03773584905660377
1042,Balan bale,Ceel Buur,8,0.3333333333333333
1043,Balan bale,Diinsoor,7,0.00823529411764706
1044,Balan bale,Jilib,5,0.023474178403755867
1045,Balan bale,Jowhar ,10,0.14084507042253522
1046,Balan bale,Kurtunwaarey,8,0.08080808080808081
1047,Balan bale,Wanleweyn ,5,0.5555555555555556
1048,Balan bale,Xarardheere,7,0.5833333333333334
1049,Balanbaale,Rab dhuure,16,0.6666666666666666
1050,Balanbaale,Xudur,6,0.02510460251046025
1051,Balanbaalis,Marerey,10,0.10752688172043011
1052,Balanbale IDP,Balanbaale Village,2,1.0
1053,Balanbale IDP,Balanbale Village,29,1.0
1054,Balanbale IDP,Balanbale village,8,1.0
1055,Balanbale MCH,Ethiopia,16,0.004568817818389492
