,target,source,number_people,weight
7749,Saakow Yarey,Makuudi,6,0.07317073170731707
7750,Saakow Yarey,Towfiiq,21,0.2625
7751,Saaqo IDps,Turbi,5,0.19230769230769232
7752,Sabaaxal Nuur,Bibe Ma'ere,35,0.4861111111111111
7753,Sabaaxal Nuur,Janale,32,0.04183006535947712
7754,Sabatuni,Badiyaha,5,0.29411764705882354
7755,Sabatuni,Bula xaji ,1,0.02040816326530612
7756,Sabatuni,Harbole ,1,0.030303030303030304
7757,Sabatuni,Masagirow ,2,0.05263157894736842
7758,Sabatuni,Mashaqo ,2,0.04081632653061224
7759,Sabatuni,Migwa ,3,0.08823529411764706
7760,Sabeedow,Awdinle,4,0.005865102639296188
7761,Sabeedow,Buur Iyo Shabelow,3,1.0
7762,Sabeedow,Gaduudi barwaaqo,8,1.0
7763,Sabeedow,Kurman,4,0.005115089514066497
7764,Sabeedow,Sabeedow,6,1.0
7765,Sabiib,Muriq maal,21,1.0
7766,Sabiib,Sabiib,24,0.014545454545454545
7767,Sabir,Bariire,28,0.0457516339869281
7768,Sabir,Duurey,21,0.42857142857142855
7769,Sabiriin,Xero 2,20,1.0
7770,Sablaale,Boiscaduur,13,1.0
7771,Sabraaye,Buula Falay,13,1.0
7772,Sabraaye,Kongo,16,1.0
7773,Sabriin,Basro,32,0.056838365896980464
7774,Sabriin,Bula marer,10,0.4
7775,Sabriin,Ceel Cali axmed,33,1.0
7776,Sabriye,Aliyow dooyow,6,0.16666666666666666
7777,Sabriye,Aways buula baraka,3,1.0
7778,Sabriye,Awess garwal,6,1.0
7779,Sabriye,Goof Gaduud Buuray,3,0.01276595744680851
7780,Sabriye,Warabal,8,1.0
7781,Sacabaweyne,Muqdiaho,2,1.0
7782,Sacabaweyne,Unkown,3,0.02631578947368421
7783,Sacad,Horseed,9,0.15789473684210525
7784,Safa,Aadan yabaale ,5,0.024630541871921183
7785,Safa,Adan Yabaal,5,0.008403361344537815
7786,Safa,Balcad ,25,0.09727626459143969
7787,Safa,Belet weyn,5,1.0
7788,Safa,Ceel dheer,8,0.15384615384615385
7789,Safa,Ceeldheer,5,0.2
7790,Safa,Jalalaqsi,3,0.04054054054054054
7791,Safa,Sabaale,10,1.0
7792,Safa,Sablaale,4,0.026845637583892617
7793,Safar Nooley,Duurey gededli,12,1.0
7794,Safar-Nooley,Buulo-Nurka,17,0.27419354838709675
7795,Safar-Nooley,Diinsoor,9,0.010309278350515464
7796,Safar-Nooley,Diinsoor ,6,0.010526315789473684
7797,Safar-Nooley,Misra,42,0.03903345724907063
7798,Safar-Nooley,Rasmi aadey,7,1.0
7799,Safari,Ceel cali Axmad,29,1.0
7800,Safari,Sabiib,15,0.00909090909090909
7801,Safiina,Janaale,41,0.0292022792022792
7802,Safo,Balcad ,22,0.08560311284046693
7803,Safo,Bula burto,11,1.0
7804,Safo,Burhakabo ,4,0.3076923076923077
7805,Safo,Buur hakabo,6,1.0
7806,Safo,Ceel bur,4,0.23529411764705882
7807,Safo,Ceel dheer,3,0.057692307692307696
7808,Safo,Rab dhuure,5,0.20833333333333334
7809,Saga Ashun,Awdigle,30,0.08426966292134831
7810,Sagaaroole,Barakaley,22,0.04263565891472868
7811,Sagal,Janale,61,0.07973856209150326
7812,Sagal,Lambar 50,26,1.0
7813,Sagal Ciid,Awdhegle,27,0.060810810810810814
7814,Sagal-Iid,Barwaaqo,6,0.05084745762711865
7815,Sagam,Biyooley,12,0.05333333333333334
7816,Sagam,Buur Eyli,4,0.044444444444444446
7817,Sagam,Buur Eyli ,6,0.2727272727272727
7818,Sagam,Jawaarey,3,0.06521739130434782
7819,Sagam,Kurman,10,0.01278772378516624
7820,Sagam,Shibeelow,4,0.00684931506849315
7821,Sagam,Uffurow,3,0.0029013539651837525
7822,Sahal,Goof gaduub,16,1.0
7823,Sahal,Zibib iyo Canole,50,0.7142857142857143
7824,Sahan Camp,Marerey,21,0.22580645161290322
7825,Sahmiye,Suuq qoryoley,10,1.0
7826,Sakow Camp,Baidoa,6,0.026200873362445413
7827,Sakow Camp,Gurbaan,4,0.002531645569620253
7828,Sakow Camp,Kurman,6,0.0076726342710997444
7829,Salaam 2,Bacaadweyn,6,0.09090909090909091
7830,Salaam 2,Balibusle,24,0.2
7831,Salaam 2,Balidhidin,12,1.0
7832,Salaam 2,Beyra,12,0.25
7833,Salaam 2,Gaalkacyo,12,1.0
7834,Salaam 2,Garsoor,36,0.09230769230769231
7835,Salaam 2,Israc,18,0.07692307692307693
7836,Salaam 2,Qoryooley,18,0.05825242718446602
7837,Salaama,Dafle,26,1.0
7838,Salaan Feyli,Belt weyn,3,1.0
7839,Salaan Feyli,Buur Eeyle,4,1.0
7840,Salaan Feyli,Buur eyle,4,0.038461538461538464
7841,Salaan Feyli,Buurdhuhule,4,0.05
7842,Salaan Feyli,Gurbaan,7,0.004430379746835443
7843,Salaan Feyli,Misra,6,0.0055762081784386614
7844,Salaan Feyli,Uffurow,12,0.01160541586073501
7845,Salahow,Baladamiin,19,0.17117117117117117
7846,Salama 1,Balibusle,18,0.15
7847,Salama 1,Beyra,18,0.375
7848,Salama 1,Bursaalax,12,0.2
7849,Salama 1,Burtinle,12,1.0
7850,Salama 1,Cagaaran,18,0.17647058823529413
7851,Salama 1,Garsoor,24,0.06153846153846154
7852,Salama 1,Israc,12,0.05128205128205128
7853,Salama 1,Qoryooley,24,0.07766990291262135
7854,Salamey -2,Awdinle,7,0.010263929618768328
7855,Salamey -2,Buur eyla,10,0.7692307692307693
7856,Salamey -2,Buur eyla ,3,0.046153846153846156
7857,Salamey -2,Diinsoor ,12,0.021052631578947368
7858,Salamey -2,Moolamad ,5,0.04201680672268908
7859,Salamey -2,Shibeelow,6,0.010273972602739725
7860,Salamey -2,Teyeeglow,7,0.6363636363636364
7861,Salamey Idaale,Daynuunay ,10,0.043668122270742356
7862,Salamey Idaale,Diinsoor ,4,0.007017543859649123
7863,Salamey Idaale,Misra,6,0.0055762081784386614
7864,Salamey Idaale,Saakow,4,0.005249343832020997
7865,Saleley,Afgooye,3,0.027777777777777776
7866,Saleley,Bula burte,4,0.18181818181818182
7867,Saleley,Ceel buur,3,0.09090909090909091
7868,Sama Fale,Abdi ali,18,0.01764705882352941
7869,Sama Fale,Awgile barire,25,1.0
7870,Samaan,Awdhegle,35,0.07882882882882883
7871,Samadoon,Janaale,20,0.014245014245014245
7872,Samanuur,Dooy gaab,27,0.7941176470588235
7873,Samaraac,Jambalul,5,0.020242914979757085
7874,Samatalis,Awdigle,31,0.08707865168539326
7875,Samatalis,Haduuman,21,0.09051724137931035
7876,Samiir,Hre,12,1.0
7877,Samiyaale,Gambis,8,1.0
7878,Samkaab,Jambaluul and Gaalawar,20,0.125
7879,Samkaab,Moqokori and mahas,30,1.0
7880,Samsam,Dahabo dheer,17,1.0
7881,Sanjuurey,Awjiki,6,0.375
7882,Sanjuurey,Gurbaan,12,0.007594936708860759
7883,Sanjuurey,Sanjuurey,86,1.0
7884,Sanjuurey,Tugaarey ,2,0.1
7885,Saqawo Din,Barwaaqo,10,0.0847457627118644
7886,Sariiraale,Baareey and jahaweyne,77,1.0
7887,Sariiraale,"Barqo adomey, Burscough Sheikh and Deelaal.",36,1.0
7888,Sariiraale,Buurdheere and Qumburi,43,1.0
7889,Sariiraale,"Caadleey, Geelgub and Biyo cade",32,1.0
7890,Sariiraale,Cali Fooldheere,58,1.0
7891,Sariiraale,Ganboole ,36,1.0
7892,Sariiraale,Gasastalaal,34,1.0
7893,Sariiraale,Lamagaras' Masajid cali gaduud and Ceelbaraf ,59,1.0
7894,Sariiraale,Lebiga,37,0.047193877551020405
7895,Sariiraale,Raamo and Bangoronyo ,58,0.35365853658536583
7896,Sariiraale,Raamo and Ganboole,72,0.6260869565217392
7897,Sariiraale,Wargaadhi and Geelgub ,38,1.0
7898,Sariiraale,Xaanshooley,62,0.496
7899,Sariito,Sariito,10,0.20833333333333334
7900,Sarmaandheer,Baray baray,27,1.0
7901,Sarman Deer,Owdhiigle,29,0.13942307692307693
7902,Sarman Dheer,Barkadle 2,20,0.10695187165775401
7903,Sarman Dheer,Buur eyle,3,0.028846153846153848
7904,Sarman Dheer,Ceelboon,5,0.016286644951140065
7905,Sarman Dheer,Deynuuny,4,0.057971014492753624
7906,Sarman Dheer,Garsaaley,2,0.007462686567164179
7907,Sarman Dheer,Jiir,4,0.031746031746031744
7908,Sarman Dheer,Misra,3,0.0027881040892193307
7909,Sarman Dheer,Moori Waraabar,4,1.0
7910,Sarman Dheer,Sarmaan,4,0.07142857142857142
7911,Sarman Dheer,Ufurow,4,0.0035746201966041107
7912,Sarman Dheer,Wadajir,6,0.03488372093023256
7913,Sarman jab,Sarman jab,5,1.0
7914,Sarman-2,Buur eyla ,4,0.06153846153846154
7915,Sarman-2,Daynuunay ,10,0.043668122270742356
7916,Sarman-2,Dhowey,6,1.0
7917,Sarman-2,Moolamad ,3,0.025210084033613446
7918,Sarti,Caabey,4,0.5
7919,Sarti,Gurbaan,19,0.012025316455696202
7920,Sarti,Qansaxdheere,6,0.047619047619047616
7921,Sarti,Sarta,6,0.125
7922,Sarti,Uffurow,14,0.013539651837524178
7923,Saxansaxo,Ceel farax,15,1.0
7924,Saxardiid,Buur eylo,29,1.0
7925,Sedax Buurow,Buur eyla ,7,0.1076923076923077
7926,Sedax Buurow,Garasweyni,6,1.0
7927,Sedax Buurow,Garaswiini,8,0.26666666666666666
7928,Sedax Buurow,Gurbaan,5,0.0031645569620253164
7929,Sedax Buurow,Isdhowrta,6,1.0
7930,Sedax Buurow,Lagalay garasweyn,5,1.0
7931,Sedax Buurow,Moolamad ,7,0.058823529411764705
7932,Sedax Buurow,Rab Dhuure,6,1.0
7933,Sedax Buurow,Rabdhuure,4,0.04040404040404041
7934,Sedax Buurow,Rabdhuure ,3,0.039473684210526314
7935,Sedax Buurow,Waajid ,5,0.07936507936507936
7936,Sedax Godobay,Buur eyle,8,0.07692307692307693
7937,Sedax Godobay,Dalandole-2,7,0.04046242774566474
7938,Sedax Godobay,Daynuunay ,5,0.021834061135371178
7939,Sedax Godobay,Goofgadud,10,0.4166666666666667
7940,Sedax Godobay,Khansaxdheere,7,0.17073170731707318
7941,Sedax Godobay,Khansaxdheere ,4,0.037383177570093455
7942,Sedax Godobay,Luuq,6,0.011428571428571429
7943,Seefow,Seefow,15,0.7894736842105263
7944,Senilow,Senilow Village,2,1.0
7945,Senilow,Senilow village,23,1.0
7946,Seydhelow,Deynuunay,19,0.3275862068965517
7947,Seylac,Bariire,8,0.013071895424836602
7948,Seylac,Barwaqo,6,0.17142857142857143
7949,Sh. Ali Abdule, Xawaadleey ,21,1.0
7950,Sh. Ali Abdule,Baardheere,21,0.09905660377358491
7951,Sh. Ali Abdule,Bodaale,20,1.0
7952,Sh. Ali Abdule,Boodaale ,32,0.06237816764132553
7953,Sh. Ali Abdule,Far barki ,271,0.14833059660645867
7954,Sh. Ali Abdule,Farbaraki ,20,0.17094017094017094
7955,Sh. Ali Abdule,Jameeco misra,20,0.13157894736842105
7956,Sh. Ali Abdule,Jameeco misra ,95,0.04891864057672503
7957,Sh. Ali Abdule,Kulmis yarow,18,1.0
7958,Shaafi,Guursa,25,1.0
7959,Shaar Shaar,Shaangaro,24,1.0
7960,Shabeele,Farhano,7,0.5384615384615384
7961,Shabeele Morwarabe,Jawaq,5,1.0
7962,Shabeelle,Qoryooley,24,0.07766990291262135
7963,Shabeelow Bay,Buur Hakaba ,5,0.11627906976744186
7964,Shabeelow Bay,Buur bakar ,4,1.0
7965,Shabeelow Bay,Buur helade,5,0.06944444444444445
7966,Shabeelow Bay,Buur helade ,6,0.375
7967,Shabeelow Bay,Ceel qaras,28,0.7
7968,Shabeelow Bay,Garasmamow,5,1.0
7969,Shabeelow Bay,Helade,5,1.0
7970,Shabeelow Bay,Tayeglow,7,0.5384615384615384
7971,Shabeelow Bay,Xudur ,4,0.04081632653061224
7972,Shabele,Ethiopia,51,0.014563106796116505
7973,Shabele,Gasle,7,1.0
7974,Shabele,Gasle ,7,0.7777777777777778
7975,Shabele,Jeerey ,4,0.36363636363636365
7976,Shabele,Jiiqle,11,0.14864864864864866
7977,Shafici,Basro,74,0.13143872113676733
7978,Shafici,Mubarak,24,0.05150214592274678
7979,Shalambood,Sabiib,35,0.021212121212121213
7980,Shalambood 2,Caanoole,32,0.04155844155844156
7981,Shamiindo,Bursho sheikh,53,1.0
7982,Shamiindo,Buurdheere ,31,1.0
7983,Shamiindo,Daarboob and Geelgub,41,1.0
7984,Shamiindo,Gaaleef and Dooncade,98,1.0
7985,Shamiindo,Garasdheere,44,0.676923076923077
7986,Shamiindo,Garasdheere and garasmadowe,38,1.0
7987,Shamiindo,Miirtaqwo and guulane,53,1.0
7988,Shamiindo,Nuur dugle,56,1.0
7989,Shamiindo,Qajafeey and madiino cad,22,1.0
7990,Shamiindo,Shaam and 7jaziira ,21,0.19090909090909092
7991,Shamiindo,Warciise and Biyo cade,30,1.0
7992,Shan faryaad,Jafey,25,0.2
7993,Shan faryaad,Kurteele,3,0.42857142857142855
7994,Shan faryaad,Xoolaha Guud,6,1.0
7995,Shanaan,Caanole,17,0.10429447852760736
7996,Shangaani,Bulabaley,8,1.0
7997,Shangaani,Honboy,17,1.0
7998,Shangaani,Jilib,16,0.07511737089201878
7999,Shantaruqi,Awdheegle,21,0.01564828614008942
8000,Sharaf,Hablo furaay,20,1.0
8001,Sharlawe,Awdheegle,22,0.01639344262295082
8002,Shatalow,Buulo Barake,6,0.05042016806722689
8003,Shatalow,Buur Hakaba ,3,0.06976744186046512
8004,Shatalow,Gooriisano,6,1.0
8005,Shatalow,Khansaxdheere ,6,0.056074766355140186
8006,Shatalow,Ooflow,10,0.16666666666666666
8007,Shatalow,Saakow,5,0.006561679790026247
8008,Sheekeye,Sabiib,43,0.026060606060606062
8009,Sheekh madar,Afgooye,9,0.08333333333333333
8010,Sheikh Omar,Abdulle xabad,26,1.0
8011,Sheikh Omar,Bulo Cadaad,23,1.0
8012,Sheikh Omar,Garasdheere,21,0.3230769230769231
8013,Sheikh Omar,Lamagaras,42,1.0
8014,Sheikh Omar,Muluqey,25,0.24509803921568626
8015,Sheikh Omar,Warciise,59,1.0
8016,Sheikh Oyaaye 1,Ali Aweeye,30,1.0
8017,Sheikh Oyaaye 1,Biyacade and Miirocaruud,63,1.0
8018,Sheikh Oyaaye 1,Bursho Sheikh and lamagaras,49,1.0
8019,Sheikh Oyaaye 1,Dugsile,34,1.0
8020,Sheikh Oyaaye 1,Leba Buroole,16,1.0
8021,Sheikh Oyaaye 1,Qajafeey,52,1.0
8022,Sheikh Oyaaye 1,Wararaxleey,40,1.0
8023,Shibeelow,Barkadle 2,6,0.03208556149732621
8024,Shibeelow,Shibeelow,5,0.008561643835616438
8025,Shiid Bileer,Biyooley,7,0.03111111111111111
8026,Shiid Bileer,Bodan,5,0.16666666666666666
8027,Shiid Bileer,Edaaimow,12,0.5454545454545454
8028,Shiid Bileer,Eleemow,27,0.36
8029,Shiid Bileer,Jawari,4,0.0975609756097561
8030,Shiid Bileer,Jiidow,5,0.07462686567164178
8031,Shiid Bileer,Luuq,25,0.047619047619047616
8032,Shiid Bileer,Sarman,4,0.07547169811320754
8033,Shiid Bileer,Siji,3,0.2727272727272727
8034,Shiid Bileer,Tijeglow,3,0.15789473684210525
8035,Shiid Bileer,Tuweer hoos,5,0.29411764705882354
8036,Shiidalow,Shiidalow,9,0.5294117647058824
8037,Shiidalow Eyle,Jameeco,9,0.03515625
8038,Shiidile,Shiidile,70,1.0
8039,Shiikh ibrahim,October,26,0.047706422018348627
8040,Shiilow,Buq kosaar,4,1.0
8041,Shiilow,Caqaboy,13,0.25
8042,Shiilow,Cel cali,15,0.3409090909090909
8043,Shiilow,Celka baar,12,0.19672131147540983
8044,Shiilow,Dondhere,4,0.18181818181818182
8045,Shiilow,Ethiopia,35,0.009994288977727013
8046,Shiilow,yucubka,4,1.0
8047,Shilow,Yeed,13,0.3939393939393939
8048,Shimbirale,Mushaani,23,0.3150684931506849
8049,Shimbirow,Horseed village ,3,0.6
8050,Shimbirow,Shimbirow village,43,1.0
8051,Shimbirow,Shimbirow village ,7,1.0
8052,Shiniile,Bucaro,8,1.0
8053,Shiniile,Burcaro ,12,1.0
8054,Shiniile,Buurdhuxunle,2,0.013986013986013986
8055,Shiniile,Haluul,2,1.0
8056,Shiniile,Salbaay,5,1.0
8057,Shirwac 1,Sabiib canoole,10,1.0
8058,Show,Basro,18,0.03197158081705151
8059,Show,Yaaq Beri weyne,15,1.0
8060,Shugaay,Barbaare,4,0.031496062992125984
8061,Shugaay,Buurdhuubo,8,0.5714285714285714
8062,Shugaay,Esow,13,0.06103286384976526
8063,Shugaay,Eyduurey,6,0.6
8064,Shugaay,Gurbaan,7,0.004430379746835443
8065,Shugaay,Hareeri Jiroon,10,0.37037037037037035
8066,Shugaay,Kurtun,7,0.028112449799196786
8067,Shugaay,Moodi moodi,5,1.0
8068,Shugaay,Qasaaley,10,0.1282051282051282
8069,Shugaay,Shugaay village,14,1.0
8070,Shugaay,Tiirka,6,0.046875
8071,Shugaay,Towsi libee,8,0.16666666666666666
8072,Shukurow,Aadan yabaale ,11,0.054187192118226604
8073,Shukurow,Baladwen ,5,1.0
8074,Shukurow,Balcad ,15,0.058365758754863814
8075,Shukurow,Ceel dheer,4,0.07692307692307693
8076,Shukurow,Celbur,8,1.0
8077,Shukurow,Jalalaqsi,4,0.05405405405405406
8078,Shukurow,Jawhar ,19,0.21348314606741572
8079,Shukurow,Jowhar,5,0.028735632183908046
8080,Shukurow,Luuq,5,0.009523809523809525
8081,Shukurow,Qoryole,5,0.38461538461538464
8082,Shukurow,Waamo,17,0.3695652173913043
8083,Shuubo,Buulo mareer,75,0.5434782608695652
8084,Sigaalow Qayr Qabe,Axmed kooreey,10,0.18518518518518517
8085,Sigaalow Qayr Qabe,Ethiopia,21,0.005996573386636208
8086,Sigaalow Qayr Qabe,buq aqble,7,1.0
8087,Sigaalow Qayr Qabe,buq gosaar,10,0.18867924528301888
8088,Sigaalow Qayr Qabe,burdho,3,0.1
8089,Sigaalow Qayr Qabe,caaqibooy,9,0.3103448275862069
8090,Sigaalow Qayr Qabe,caloola cad,3,0.14285714285714285
8091,Sigaalow Qayr Qabe,ceel idaad,8,0.21052631578947367
8092,Sigaalow Qayr Qabe,ceel magad,5,0.21739130434782608
8093,Sigaalow Qayr Qabe,ceelka baar,5,0.21739130434782608
8094,Sigaalow Qayr Qabe,doonkudle,7,0.5833333333333334
8095,Sigaalow Qayr Qabe,gambar laawe,8,0.5
8096,Sigaalow Qayr Qabe,luuq jeelow,6,1.0
8097,Sigaalow Qayr Qabe,xaaji nuur,3,0.14285714285714285
8098,Siigadheere-1,Abal,7,0.033816425120772944
8099,Siigadheere-1,Baidoa,4,0.017467248908296942
8100,Siigadheere-1,Biyooley,5,0.022222222222222223
8101,Siigadheere-1,Xudur,7,0.029288702928870293
8102,Siigadheere-2,Baidoa,4,0.017467248908296942
8103,Siigadheere-2,Baidoa ,10,0.07142857142857142
8104,Siigadheere-2,Manas,6,0.06818181818181818
8105,Siigadheere-2,Morgaabey,7,0.3684210526315789
8106,Siinaay,Adan Yabaal,10,0.01680672268907563
8107,Siinaay,basra,11,0.13253012048192772
8108,Siinay,Afgooy,5,0.23809523809523808
8109,Siinay,Deynuuney,4,0.05970149253731343
8110,Siinay,Kurti,5,0.2631578947368421
8111,Siinay,War Harqaan,4,0.1
8112,Siinka dheer,Bariweyne,39,0.38235294117647056
8113,Siinka dheer,Madhulow,39,1.0
8114,Silac Did,Faay Yusuf,16,1.0
8115,Siliga,Ceelyarowe,6,1.0
8116,Siliga,Cellmay,6,1.0
8117,Siliga,Halool,12,1.0
8118,Siliga,Maygaag,6,1.0
8119,Siliga,Moganle,12,1.0
8120,Siligle,Unkown,6,0.05263157894736842
8121,Siman,Awdiinle,18,0.72
8122,Siman,"Farhane jazira, gaywarow",25,1.0
8123,Simow,Farxaane,19,0.07755102040816327
8124,Simran,Awdhegle,29,0.06531531531531531
8125,Simran,Dameeraale,18,1.0
8126,Sinai,Baidoa,30,0.13100436681222707
8127,Sinai,Banadir,24,0.6153846153846154
8128,Sinai,Baraawey,21,0.14285714285714285
8129,Sinai,Kurman,4,0.005115089514066497
8130,Sirmaqabe,Awdhegle,24,0.05405405405405406
8131,Sirmaqabe,Bojaye,20,1.0
8132,Sixawle,Awdegle,18,0.13533834586466165
8133,Siyaam,Jameeco,10,0.0390625
8134,Sokor,Mukedheere,5,0.056179775280898875
8135,Sool,Barakaley,42,0.08139534883720931
8136,Soorante,Buur dhuhunle,5,1.0
8137,Soorante,Buur eyle ,6,0.07692307692307693
8138,Soorante,Ceel-laheley ,5,1.0
8139,Soorante,Luuq,11,0.02095238095238095
8140,Soorante,Soorante,7,1.0
8141,Soorante,Uffurow,3,0.0029013539651837525
8142,Soya,Nasiriya,6,0.10526315789473684
8143,Soya,Welmaro,47,0.31543624161073824
8144,Soya,Xagar,7,0.11475409836065574
8145,Stationka policeka,Ethiopia,15,0.004283266704740148
8146,Stationka policeka,Kaxandhaale,8,1.0
8147,Subxaan,Buley Xarabo,35,0.5303030303030303
8148,Subxaan,Jameeco,36,0.140625
8149,Suge Iyo Sinalow,Awdinle,6,0.008797653958944282
8150,Suge Iyo Sinalow,Goorinane-1,3,0.034482758620689655
8151,Suge Iyo Sinalow,Uffurow,14,0.013539651837524178
8152,Sugoow,Bacaad  Qoqane ,9,1.0
8153,Sugoow,Ethiopia,15,0.004283266704740148
8154,Sugoow,Garaash ,3,0.2
8155,Sugoow,Jeerey ,7,0.6363636363636364
8156,Sugoow,Shiniile Halgan ,7,1.0
8157,Sugoow,Xudoboor,11,1.0
8158,Sukeyla,Bulogadud,6,0.15384615384615385
8159,Suldan,Abdi ali,45,0.04411764705882353
8160,Suldan,Bul yarow,30,1.0
8161,Sumadle,Awdinle,8,0.011730205278592375
8162,Sumadle,Goof Gaduud Buuray,5,0.02127659574468085
8163,Sumadle,Shibeelow,4,0.00684931506849315
8164,Sumadle,Sigle iyo Lafaale,4,1.0
8165,Sumayo,Alkawsar ,8,0.042105263157894736
8166,Sumayo,Buurow,17,0.5666666666666667
8167,Sumayo,Sabiib,41,0.02484848484848485
8168,Sumayo,Walimoy,8,0.1951219512195122
8169,Sundus,Barbaare,19,0.14960629921259844
8170,Sur Gaduud,Adabla weyn,15,0.03067484662576687
8171,Sur Gaduud,Asabla weyn,57,1.0
8172,Sur Gaduud,Ceelcade ,5,1.0
8173,Sur Gaduud,Ceelcalen,14,0.08187134502923976
8174,Sur Gaduud,Dajuma,73,1.0
8175,Sur Gaduud,Dhobley ,12,0.75
8176,Sur Gaduud,Diinsoor town,75,1.0
8177,Sur Gaduud,Ethiopia,32,0.009137635636778984
8178,Sur Gaduud,Fidow,30,1.0
8179,Sur Gaduud,Luuq area,95,0.4222222222222222
8180,Sur Gaduud,Luuq town,67,0.14660831509846828
8181,Sur Gaduud,Luuq town ,170,0.28716216216216217
8182,Sur Gaduud,Maykurow,7,1.0
8183,Suubaan,Ceel Ahmed,9,1.0
8184,Suuldheere,Abal,3,0.014492753623188406
8185,Suuldheere,Biyooley,8,0.035555555555555556
8186,Suuldheere,Buurdhuhule,10,0.125
8187,Suuldheere,Buurdhuuba,16,0.24242424242424243
8188,Suuldheere,Dusti,5,0.17857142857142858
8189,Suuldheere,Garsaaley,9,0.033582089552238806
8190,Suuldheere,Luuq,5,0.009523809523809525
8191,Suuldheere,Misra,3,0.0027881040892193307
8192,Suuqo Xoolaha,Abooreey,110,0.4845814977973568
8193,Suuqo Xoolaha,Beera yabaal,40,1.0
8194,Suuqo Xoolaha,Caag And Weyla-wad,34,1.0
8195,Suuqo Xoolaha,Dheenweyne,25,1.0
8196,Suuqo Xoolaha,"Geeda samo, moora ari and yasoman.",90,1.0
8197,Suuqo Xoolaha,Inamey,18,1.0
8198,Suuqo Xoolaha,"Mubaax, Mooracad and Geeda samo",31,1.0
8199,Suuqo Xoolaha,Tardo and Afcad,40,0.2898550724637681
8200,Taagsade,Barakaley,3,0.005813953488372093
8201,Taagsade,Belet Weyne,6,0.6666666666666666
8202,Taagsade,Bulo Burto,5,0.16129032258064516
8203,Taagsade,Buur Hakaba,5,0.05319148936170213
8204,Taagsade,Ceel Buur,5,0.20833333333333334
8205,Taagsade,Ceel Dheer,13,0.48148148148148145
8206,Taagsade,Jalalaqsi,6,0.08108108108108109
8207,Taagsade,Jowhar,4,0.022988505747126436
8208,Taagsade,Jowhar ,10,0.14084507042253522
8209,Taagsade,Kurtunwaarey,6,0.06060606060606061
8210,Taagsade,Qoryooley,6,0.019417475728155338
8211,Taagsade,Qoryooley ,2,0.07692307692307693
8212,Taagsade,Wanla weyn,7,1.0
8213,Taakulen,Muminow,15,1.0
8214,Taakulen,Noos caduun,8,1.0
8215,Taakulo,Aboorey,36,0.0801781737193764
8216,Taakulo,Awdheegle,29,0.021609538002980627
8217,Taakulo,Awdhiigle,16,0.04155844155844156
8218,Taakulo,Bariire,23,0.03758169934640523
8219,Taakulo,Buulo madiina and Gaalawar,21,1.0
8220,Taakulo,Mareerey and sabiib,19,0.475
8221,Taangi,Adan Yabaal,5,0.008403361344537815
8222,Taangi,Balcad ,46,0.17898832684824903
8223,Taangi,Betweyn,5,1.0
8224,Taangi,Burhakabo,6,0.5454545454545454
8225,Taangi,Ceel bur,8,0.47058823529411764
8226,Taangi,Ceeldheer,12,0.48
8227,Taangi,Jawhar ,14,0.15730337078651685
8228,Taangi,Marka,9,0.5
8229,Taangi,Wnlaweyn,5,1.0
8230,Taangi,Xudur,5,0.02092050209205021
8231,Tabaarak,Sabiib,22,0.013333333333333334
8232,Tabarak,Awdinle,5,0.007331378299120235
8233,Tabarak,Doolow,9,0.036
8234,Tabarak,Jiir,6,0.047619047619047616
8235,Tabarak,Labatan jerow ,5,1.0
8236,Tabarak,Modamoode,5,0.11627906976744186
8237,Tabarow,Diinsoor,6,0.006872852233676976
8238,Tabarow,Maanyow,6,0.02158273381294964
8239,Tabarow,Uffurow,4,0.0038684719535783366
8240,Tabarow,Usmail,5,0.07692307692307693
8241,Taflaaw,Taflaaw,64,0.6736842105263158
8242,Tagal,Aamanow,3,1.0
8243,Tagal,Awdinle,3,0.004398826979472141
8244,Tagal,Banow,4,0.05194805194805195
8245,Tagal,Buur eyle,3,0.028846153846153848
8246,Tagal,Buur eyle ,3,0.038461538461538464
8247,Tagal,Diinsoor ,11,0.01929824561403509
8248,Tagal,Jiir,7,0.05555555555555555
8249,Tagal,Rabdhuure ,6,0.07894736842105263
8250,Tahriib Diid,Awdinle,12,0.017595307917888565
8251,Tahriib Diid,Buuli Ees,3,0.25
8252,Tahriib Diid,Buur Eyli,3,0.03333333333333333
8253,Tahriib Diid,Deynuney,8,1.0
8254,Tahriib Diid,Misiri,7,0.0958904109589041
8255,Tahriib Diid,Shibeelow,7,0.011986301369863013
8256,Talawadag,Daanyerey,9,1.0
8257,Talawadag (Talowadag),Janaale,23,0.01638176638176638
8258,Taleeh Village,Caracase,6,0.043795620437956206
8259,Taleeh Village,Gubada,5,0.625
8260,Taleeh Village,Luuq district ,2,1.0
8261,Taleeh Village,Qaashaaley,2,0.2857142857142857
8262,Talex,Koban,2,0.018867924528301886
8263,Talex,Masagirow,6,0.5
8264,Talex,Masagirow ,6,0.15789473684210525
8265,Talex,Mashaqo,3,0.3
8266,Talex,Mashaqo ,2,0.04081632653061224
8267,Taliisa,Berdale,4,0.024539877300613498
8268,Taliisa,Taliisa,40,1.0
8269,Tamam,Caanoole,37,0.048051948051948054
8270,Tanad,Aadan yabaale ,3,0.014778325123152709
8271,Tanad,Adan Yabaal,18,0.030252100840336135
