ADM2CD_c,HASC_0,HASC_1,HASC_2,GAUL_0,GAUL_1,GAUL_2,SOVEREIGN,NAM_1_GAUL,NAM_1_STAT,NAM_1_SRCE,NAM_1_NTVE,NAM_1_WIKI,P_CODE_1,P_CODE_1_t,P_NAME_1,ADM1CD,ADM1CD_t,ADM1NM,NAM_2_GAUL,NAM_2_STAT,NAM_2_SRCE,NAM_2_NTVE,NAM_2_WIKI,P_CODE_2,P_CODE_2_t,P_NAME_2,ADM2CD,ADM2CD_t,ADM2NM,P_DATE,SALB_DATE,P_CODE_2_c,P_CODE_1_c
MNG08510,MN,,,0,0,0,MNG,,,,,,MN85,,Uvs,MNG085,,Uvs,,,,,,MN8510,,Davst,MNG08510,,Davst,2020-10-19,2020-01-01,MN8510,MN85
MNG08549,MN,,,0,0,0,MNG,,,,,,MN85,,Uvs,MNG085,,Uvs,,,,,,MN8549,,Xovd,MNG08549,,Khovd,2020-10-19,2020-01-01,MN8549,MN85
MNG08552,MN,,,0,0,0,MNG,,,,,,MN85,,Uvs,MNG085,,Uvs,,,,,,MN8552,,Xyargas,MNG08552,,Khyargas,2020-10-19,2020-01-01,MN8552,MN85
MNG08522,MN,,,0,0,0,MNG,,,,,,MN85,,Uvs,MNG085,,Uvs,,,,,,MN8522,,Malchin,MNG08522,,Malchin,2020-10-19,2020-01-01,MN8522,MN85
MNG08525,MN,,,0,0,0,MNG,,,,,,MN85,,Uvs,MNG085,,Uvs,,,,,,MN8525,,Naranbulag,MNG08525,,Naranbulag,2020-10-19,2020-01-01,MN8525,MN85
MNG08528,MN,,,0,0,0,MNG,,,,,,MN85,,Uvs,MNG085,,Uvs,,,,,,MN8528,,O'lgii,MNG08528,,Ölgii,2020-10-19,2020-01-01,MN8528,MN85
MNG08531,MN,,,0,0,0,MNG,,,,,,MN85,,Uvs,MNG085,,Uvs,,,,,,MN8531,,O'mnogovi,MNG08531,,Ömnögovi,2020-10-19,2020-01-01,MN8531,MN85
MNG08534,MN,,,0,0,0,MNG,,,,,,MN85,,Uvs,MNG085,,Uvs,,,,,,MN8534,,O'ndorxangai,MNG08534,,Öndörkhangai,2020-10-19,2020-01-01,MN8534,MN85
MNG08537,MN,,,0,0,0,MNG,,,,,,MN85,,Uvs,MNG085,,Uvs,,,,,,MN8537,,Sagil,MNG08537,,Sagili,2020-10-19,2020-01-01,MN8537,MN85
MNG08540,MN,,,0,0,0,MNG,,,,,,MN85,,Uvs,MNG085,,Uvs,,,,,,MN8540,,Tarialan,MNG08540,,Tarialan,2020-10-19,2020-01-01,MN8540,MN85
MNG08546,MN,,,0,0,0,MNG,,,,,,MN85,,Uvs,MNG085,,Uvs,,,,,,MN8546,,Tes,MNG08546,,Tes,2020-10-19,2020-01-01,MN8546,MN85
MNG08555,MN,,,0,0,0,MNG,,,,,,MN85,,Uvs,MNG085,,Uvs,,,,,,MN8555,,Cagaanxairxan,MNG08555,,Tsagaankhairkhan,2020-10-19,2020-01-01,MN8555,MN85
MNG08543,MN,,,0,0,0,MNG,,,,,,MN85,,Uvs,MNG085,,Uvs,,,,,,MN8543,,Tu'rgen,MNG08543,,Türgen,2020-10-19,2020-01-01,MN8543,MN85
MNG08501,MN,,,0,0,0,MNG,,,,,,MN85,,Uvs,MNG085,,Uvs,,,,,,MN8501,,Ulaangom,MNG08501,,Ulaangom,2020-10-19,2020-01-01,MN8501,MN85
MNG08513,MN,,,0,0,0,MNG,,,,,,MN85,,Uvs,MNG085,,Uvs,,,,,,MN8513,,Zavxan,MNG08513,,Zavkhan,2020-10-19,2020-01-01,MN8513,MN85
MNG08516,MN,,,0,0,0,MNG,,,,,,MN85,,Uvs,MNG085,,Uvs,,,,,,MN8516,,Zu'ungovi,MNG08516,,Züüngovi,2020-10-19,2020-01-01,MN8516,MN85
MNG08519,MN,,,0,0,0,MNG,,,,,,MN85,,Uvs,MNG085,,Uvs,,,,,,MN8519,,Zu'unxangai,MNG08519,,Züünkhangai,2020-10-19,2020-01-01,MN8519,MN85
MNG08104,MN,,,0,0,0,MNG,,,,,,MN81,,Zavkhan,MNG081,,Zavkhan,,,,,,MN8104,,Aldarxaan,MNG08104,,Aldarkhaan,2020-10-19,2020-01-01,MN8104,MN81
MNG08107,MN,,,0,0,0,MNG,,,,,,MN81,,Zavkhan,MNG081,,Zavkhan,,,,,,MN8107,,Asgat,MNG08107,,Asgat,2020-10-19,2020-01-01,MN8107,MN81
MNG08113,MN,,,0,0,0,MNG,,,,,,MN81,,Zavkhan,MNG081,,Zavkhan,,,,,,MN8113,,Bayanxairxan,MNG08113,,Bayankhairkhan,2020-10-19,2020-01-01,MN8113,MN81
MNG08110,MN,,,0,0,0,MNG,,,,,,MN81,,Zavkhan,MNG081,,Zavkhan,,,,,,MN8110,,Bayantes,MNG08110,,Bayantes,2020-10-19,2020-01-01,MN8110,MN81
MNG08140,MN,,,0,0,0,MNG,,,,,,MN81,,Zavkhan,MNG081,,Zavkhan,,,,,,MN2113,,Bulgan,MNG08140,,Bulnai,2020-10-19,2020-01-01,MN2113,MN81
MNG08116,MN,,,0,0,0,MNG,,,,,,MN81,,Zavkhan,MNG081,,Zavkhan,,,,,,MN8116,,Do'rvoljin,MNG08116,,Dörvöljin,2020-10-19,2020-01-01,MN8116,MN81
MNG08167,MN,,,0,0,0,MNG,,,,,,MN81,,Zavkhan,MNG081,,Zavkhan,,,,,,MN8167,,Erdenexairxan,MNG08167,,Erdenekhairkhan,2020-10-19,2020-01-01,MN8167,MN81
MNG08122,MN,,,0,0,0,MNG,,,,,,MN81,,Zavkhan,MNG081,,Zavkhan,,,,,,MN8122,,Ider,MNG08122,,Ider,2020-10-19,2020-01-01,MN8122,MN81
MNG08125,MN,,,0,0,0,MNG,,,,,,MN81,,Zavkhan,MNG081,,Zavkhan,,,,,,MN8125,,Ix-Uul,MNG08125,,Ikh-Uul,2020-10-19,2020-01-01,MN8125,MN81
MNG08128,MN,,,0,0,0,MNG,,,,,,MN81,,Zavkhan,MNG081,,Zavkhan,,,,,,MN8128,,No'mrog,MNG08128,,Nömrög,2020-10-19,2020-01-01,MN8128,MN81
MNG08131,MN,,,0,0,0,MNG,,,,,,MN81,,Zavkhan,MNG081,,Zavkhan,,,,,,MN8131,,Otgon,MNG08131,,Otgon,2020-10-19,2020-01-01,MN8131,MN81
MNG08134,MN,,,0,0,0,MNG,,,,,,MN81,,Zavkhan,MNG081,,Zavkhan,,,,,,MN8134,,Santmargac,MNG08134,,Santmargats,2020-10-19,2020-01-01,MN8134,MN81
MNG08164,MN,,,0,0,0,MNG,,,,,,MN81,,Zavkhan,MNG081,,Zavkhan,,,,,,MN8164,,Shilu'ustei,MNG08164,,Shilüüstei,2020-10-19,2020-01-01,MN8164,MN81
MNG08137,MN,,,0,0,0,MNG,,,,,,MN81,,Zavkhan,MNG081,,Zavkhan,,,,,,MN8137,,Songino,MNG08137,,Songino,2020-10-19,2020-01-01,MN8137,MN81
MNG08146,MN,,,0,0,0,MNG,,,,,,MN81,,Zavkhan,MNG081,,Zavkhan,,,,,,MN8146,,Telmen,MNG08146,,Telmen,2020-10-19,2020-01-01,MN8146,MN81
MNG08149,MN,,,0,0,0,MNG,,,,,,MN81,,Zavkhan,MNG081,,Zavkhan,,,,,,MN8149,,Tes,MNG08149,,Tes,2020-10-19,2020-01-01,MN8149,MN81
MNG08158,MN,,,0,0,0,MNG,,,,,,MN81,,Zavkhan,MNG081,,Zavkhan,,,,,,MN8158,,Cagaanchuluut,MNG08158,,Tsagaanchuluut,2020-10-19,2020-01-01,MN8158,MN81
MNG08155,MN,,,0,0,0,MNG,,,,,,MN81,,Zavkhan,MNG081,,Zavkhan,,,,,,MN8155,,Cagaanxairxan,MNG08155,,Tsagaankhairkhan,2020-10-19,2020-01-01,MN8155,MN81
MNG08161,MN,,,0,0,0,MNG,,,,,,MN81,,Zavkhan,MNG081,,Zavkhan,,,,,,MN8161,,Cecen-Uul,MNG08161,,Tsetsen-Uul,2020-10-19,2020-01-01,MN8161,MN81
MNG08143,MN,,,0,0,0,MNG,,,,,,MN81,,Zavkhan,MNG081,,Zavkhan,,,,,,MN8143,,Tu'devtei,MNG08143,,Tüdevtei,2020-10-19,2020-01-01,MN8143,MN81
MNG08152,MN,,,0,0,0,MNG,,,,,,MN81,,Zavkhan,MNG081,,Zavkhan,,,,,,MN8152,,Urgamal,MNG08152,,Urgamal,2020-10-19,2020-01-01,MN8152,MN81
MNG08170,MN,,,0,0,0,MNG,,,,,,MN81,,Zavkhan,MNG081,,Zavkhan,,,,,,MN8170,,Yaruu,MNG08170,,Yaruu,2020-10-19,2020-01-01,MN8170,MN81
MNG08119,MN,,,0,0,0,MNG,,,,,,MN81,,Zavkhan,MNG081,,Zavkhan,,,,,,MN8119,,Zavxanmandal,MNG08119,,Zavkhanmandal,2020-10-19,2020-01-01,MN8119,MN81
PRK005017,KP,KP.WN,,67,1063,39601,PRK,Hwanghae-namdo,Hwanghae-namdo,,,,KP09,,South Hwanghae,,PRK005,,Ryongyon,,,,,KP0918,,Ryongyon,,PRK005017,,2019-06-24,,KP0918,KP09
RUS002001,RU,,,204,2488,25029,RUS,Aginskiy Buryatskiy A. Okrug,,,,,,RU02,,,RUS002,,Administrative unit not available,,,,,,RU02001,,,RUS002001,,,,RU02001,RU02
RUS004001,RU,,,204,2490,25031,RUS,Altayskiy Kray,,,,,,RU04,,,RUS004,,Administrative unit not available,,,,,,RU04001,,,RUS004001,,,,RU04001,RU04
RUS014001,RU,,,204,2500,25041,RUS,Chitinskaya Oblast,,,,,,RU14,,,RUS014,,Administrative unit not available,,,,,,RU14001,,,RUS014001,,,,RU14001,RU14
RUS018001,RU,,,204,2504,25045,RUS,Evenkiyskiy Okrug,,,,,,RU18,,,RUS018,,Administrative unit not available,,,,,,RU18001,,,RUS018001,,,,RU18001,RU18
RUS036001,RU,,,204,2522,25063,RUS,Koryakskiy Okrug,,,,,,RU36,,,RUS036,,Administrative unit not available,,,,,,RU36001,,,RUS036001,,,,RU36001,RU36
RUS075001,RU,,,204,2562,25103,RUS,Taymyrskiy Okrug,,,,,,RU75,,,RUS075,,Administrative unit not available,,,,,,RU75001,,,RUS075001,,,,RU75001,RU75
RUS083001,RU,,,204,2570,25111,RUS,Ustordynskiy Buryatskiy Okrug,,,,,,RU83,,,RUS083,,Administrative unit not available,,,,,,RU83001,,,RUS083001,,,,RU83001,RU83
RUS003001,RU,RU.AL,,204,2489,25030,RUS,Altay Rep.,Altay,,,,,RU03,,,RUS003,,Administrative unit not available,,,,,,RU03001,,,RUS003001,,,,RU03001,RU03
RUS011001,RU,RU.BU,,204,2497,25038,RUS,Buryatiya Rep.,Buryat,,,,,RU11,,,RUS011,,Administrative unit not available,,,,,,RU11001,,,RUS011001,,,,RU11001,RU11
RUS020001,RU,RU.IK,,204,2506,25047,RUS,Irkutskaya Oblast,Irkutsk,,,,,RU20,,,RUS020,,Administrative unit not available,,,,,,RU20001,,,RUS020001,,,,RU20001,RU20
RUS029001,RU,RU.KE,,204,2515,25056,RUS,Kemerovskaya Oblast,Kemerovo,,,,,RU29,,,RUS029,,Administrative unit not available,,,,,,RU29001,,,RUS029001,,,,RU29001,RU29
RUS030001,RU,RU.KH,,204,2516,25057,RUS,Khabarovskiy Kray,Khabarovsk,,,,,RU30,,,RUS030,,Administrative unit not available,,,,,,RU30001,,,RUS030001,,,,RU30001,RU30
RUS031001,RU,RU.KK,,204,2517,25058,RUS,Khakasiya Rep.,Khakass,,,,,RU31,,,RUS031,,Administrative unit not available,,,,,,RU31001,,,RUS031001,,,,RU31001,RU31
RUS032001,RU,RU.KM,,204,2518,25059,RUS,Khanty-mansyiskiy Okrug,Khanty-Mansiy,,,,,RU32,,,RUS032,,Administrative unit not available,,,,,,RU32001,,,RUS032001,,,,RU32001,RU32
RUS026001,RU,RU.KQ,,204,2512,25053,RUS,Kamchatskaya Oblast,Kamchatka,,,,,RU26,,,RUS026,,Administrative unit not available,,,,,,RU26001,,,RUS026001,,,,RU26001,RU26
RUS039001,RU,RU.KX,,204,2525,25066,RUS,Krasnoyarskiy Kray,Krasnoyarsk,,,,,RU39,,,RUS039,,Administrative unit not available,,,,,,RU39001,,,RUS039001,,,,RU39001,RU39
RUS044001,RU,RU.MG,,204,2531,25072,RUS,Magadanskaya Oblast,Magadan,,,,,RU44,,,RUS044,,Administrative unit not available,,,,,,RU44001,,,RUS044001,,,,RU44001,RU44
RUS054001,RU,RU.NS,,204,2541,25082,RUS,Novosibirskaya Oblast,Novosibirsk,,,,,RU54,,,RUS054,,Administrative unit not available,,,,,,RU54001,,,RUS054001,,,,RU54001,RU54
RUS055001,RU,RU.OM,,204,2542,25083,RUS,Omskaya Oblast,Omsk,,,,,RU55,,,RUS055,,Administrative unit not available,,,,,,RU55001,,,RUS055001,,,,RU55001,RU55
RUS065001,RU,RU.SL,,204,2552,25093,RUS,Sakhalinskaya Oblast,Sakhalin,,,,,RU65,,,RUS065,,Administrative unit not available,,,,,,RU65001,,,RUS065001,,,,RU65001,RU65
RUS076001,RU,RU.TO,,204,2563,25104,RUS,Tomskaya Oblast,Tomsk,,,,,RU76,,,RUS076,,Administrative unit not available,,,,,,RU76001,,,RUS076001,,,,RU76001,RU76
RUS080001,RU,RU.TU,,204,2567,25108,RUS,Tyva Rep.,Tuva,,,,,RU80,,,RUS080,,Administrative unit not available,,,,,,RU80001,,,RUS080001,,,,RU80001,RU80
RUS079001,RU,RU.TY,,204,2566,25107,RUS,Tyumenskaya Oblast,Tyumen',,,,,RU79,,,RUS079,,Administrative unit not available,,,,,,RU79001,,,RUS079001,,,,RU79001,RU79
RUS088001,RU,RU.YN,,204,2575,25116,RUS,Yamalo-nenetskiy Okrug,Yamal-Nenets,,,,,RU88,,,RUS088,,Administrative unit not available,,,,,,RU88001,,,RUS088001,,,,RU88001,RU88
VNM022003,VN,VN.HG,VN.HG.DV,264,0,0,VNM,,Ha Giang,Ha Giang,,,VN201,,Ha Giang,,VNM022,,,Dong Van,Dong Van District,,,VN20103,,Dong Van,,VNM022003,,2020-01-03,,VN20103,VN201
VNM022006,VN,VN.HG,VN.HG.MV,264,0,0,VNM,,Ha Giang,Ha Giang,,,VN201,,Ha Giang,,VNM022,,,Meo Vac,Meo Vac District,,,VN20105,,Meo Vac,,VNM022006,,2020-01-03,,VN20105,VN201
VNM022011,VN,VN.HG,VN.HG.YM,264,0,0,VNM,,Ha Giang,Ha Giang,,,VN201,,Ha Giang,,VNM022,,,Yen Minh,Yen Minh District,,,VN20107,,Yen Minh,,VNM022011,,2020-01-03,,VN20107,VN201
AFG001001,AF,AF.BD,AF.BD.AK,1,0,0,AFG,,Badakhshan,Badakhshan,بدخشان,,AF17,,Badakhshan,,AFG001,,,Arghanj Khwa,Arghanj Khwa,ارغنچخواه,,AF1703,,Arghanj Khwah,,AFG001001,,2021-11-17,,AF1703,AF17
AFG001002,AF,AF.BD,AF.BD.AR,1,0,0,AFG,,Badakhshan,Badakhshan,بدخشان,,AF17,,Badakhshan,,AFG001,,,Argo,Argo,ارگو,,AF1702,,Argo,,AFG001002,,2021-11-17,,AF1702,AF17
AFG001003,AF,AF.BD,AF.BD.BA,1,0,0,AFG,,Badakhshan,Badakhshan,بدخشان,,AF17,,Badakhshan,,AFG001,,,Baharak,Baharak,بهارک,,AF1706,,Baharak,,AFG001003,,2021-11-17,,AF1706,AF17
AFG001005,AF,AF.BD,AF.BD.DA,1,0,0,AFG,,Badakhshan,Badakhshan,بدخشان,,AF17,,Badakhshan,,AFG001,,,Darwaz,Darwaz,درواز,,AF1722,,Darwaz-e-Payin,,AFG001005,,2021-11-17,,AF1722,AF17
AFG001006,AF,AF.BD,AF.BD.DB,1,0,0,AFG,,Badakhshan,Badakhshan,بدخشان,,AF17,,Badakhshan,,AFG001,,,Darwazi Bala,Darwaz-e-Balla,درواز بالا,,AF1727,,Darwaz-e-Balla,,AFG001006,,2021-11-17,,AF1727,AF17
AFG001004,AF,AF.BD,AF.BD.DY,1,0,0,AFG,,Badakhshan,Badakhshan,بدخشان,,AF17,,Badakhshan,,AFG001,,,Darayim,Darayem,درایم,,AF1707,,Darayem,,AFG001004,,2021-11-17,,AF1707,AF17
AFG001007,AF,AF.BD,AF.BD.FA,1,0,0,AFG,,Badakhshan,Badakhshan,بدخشان,,AF17,,Badakhshan,,AFG001,,,Fayz Abad,Faiz Abad,فیض آباد,,AF1701,,Fayzabad,,AFG001007,,2021-11-17,,AF1701,AF17
AFG001008,AF,AF.BD,AF.BD.IK,1,0,0,AFG,,Badakhshan,Badakhshan,بدخشان,,AF17,,Badakhshan,,AFG001,,,Ishkashim,Ishkashem,اشکاشم,,AF1723,,Eshkashem,,AFG001008,,2021-11-17,,AF1723,AF17
AFG001009,AF,AF.BD,AF.BD.JU,1,0,0,AFG,,Badakhshan,Badakhshan,بدخشان,,AF17,,Badakhshan,,AFG001,,,Jurm,Jorm,جرم,,AF1710,,Jorm,,AFG001009,,2021-11-17,,AF1710,AF17
AFG001013,AF,AF.BD,AF.BD.KA,1,0,0,AFG,,Badakhshan,Badakhshan,بدخشان,,AF17,,Badakhshan,,AFG001,,,Kuf Ab,Kof Ab,کوف آب,,AF1721,,Kofab,,AFG001013,,2021-11-17,,AF1721,AF17
AFG001011,AF,AF.BD,AF.BD.KH,1,0,0,AFG,,Badakhshan,Badakhshan,بدخشان,,AF17,,Badakhshan,,AFG001,,,Khash,Khash,خاش,,AF1705,,Khash,,AFG001011,,2021-11-17,,AF1705,AF17
AFG001010,AF,AF.BD,AF.BD.KI,1,0,0,AFG,,Badakhshan,Badakhshan,بدخشان,,AF17,,Badakhshan,,AFG001,,,Kishim,Keshem,کشم,,AF1715,,Keshem,,AFG001010,,2021-11-17,,AF1715,AF17
AFG001015,AF,AF.BD,AF.BD.KM,1,0,0,AFG,,Badakhshan,Badakhshan,بدخشان,,AF17,,Badakhshan,,AFG001,,,Kuran wa Munjan,Koran wa Monjan,کران ومنجان,,AF1726,,Koran Wa Monjan,,AFG001015,,2021-11-17,,AF1726,AF17
AFG001014,AF,AF.BD,AF.BD.KS,1,0,0,AFG,,Badakhshan,Badakhshan,بدخشان,,AF17,,Badakhshan,,AFG001,,,Kohistan,Kohistan,کوهستان,,AF1708,,Kohistan,,AFG001014,,2021-11-17,,AF1708,AF17
AFG001012,AF,AF.BD,AF.BD.KW,1,0,0,AFG,,Badakhshan,Badakhshan,بدخشان,,AF17,,Badakhshan,,AFG001,,,Khwahan,Khwahan,خواهان,,AF1720,,Khwahan,,AFG001012,,2021-11-17,,AF1720,AF17
AFG001016,AF,AF.BD,AF.BD.RA,1,0,0,AFG,,Badakhshan,Badakhshan,بدخشان,,AF17,,Badakhshan,,AFG001,,,Ragh,Raghistan,راغستان,,AF1714,,Raghestan,,AFG001016,,2021-11-17,,AF1714,AF17
AFG001017,AF,AF.BD,AF.BD.SB,1,0,0,AFG,,Badakhshan,Badakhshan,بدخشان,,AF17,,Badakhshan,,AFG001,,,Shahri Buzurg,Shahr-e-Buzorg,شهر بزرگ,,AF1713,,Shahr-e-Buzorg,,AFG001017,,2021-11-17,,AF1713,AF17
AFG001020,AF,AF.BD,AF.BD.SD,1,0,0,AFG,,Badakhshan,Badakhshan,بدخشان,,AF17,,Badakhshan,,AFG001,,,Shuhada,Shuhada,شهدا,,AF1712,,Shuhada,,AFG001020,,2021-11-17,,AF1712,AF17
AFG001019,AF,AF.BD,AF.BD.SG,1,0,0,AFG,,Badakhshan,Badakhshan,بدخشان,,AF17,,Badakhshan,,AFG001,,,Shighnan,Shighnan,شغنان,,AF1719,,Shighnan,,AFG001019,,2021-11-17,,AF1719,AF17
AFG001018,AF,AF.BD,AF.BD.SK,1,0,0,AFG,,Badakhshan,Badakhshan,بدخشان,,AF17,,Badakhshan,,AFG001,,,Shiki,Shaki,شکی,,AF1724,,Shaki,,AFG001018,,2021-11-17,,AF1724,AF17
AFG001021,AF,AF.BD,AF.BD.TA,1,0,0,AFG,,Badakhshan,Badakhshan,بدخشان,,AF17,,Badakhshan,,AFG001,,,Tagab,Tagab,تگاب,,AF1717,,Tagab,,AFG001021,,2021-11-17,,AF1717,AF17
AFG001022,AF,AF.BD,AF.BD.TI,1,0,0,AFG,,Badakhshan,Badakhshan,بدخشان,,AF17,,Badakhshan,,AFG001,,,Tishkan,Teshkan,تشکان,,AF1711,,Teshkan,,AFG001022,,2021-11-17,,AF1711,AF17
AFG001023,AF,AF.BD,AF.BD.WA,1,0,0,AFG,,Badakhshan,Badakhshan,بدخشان,,AF17,,Badakhshan,,AFG001,,,Wakhan,Wakhan,واخان,,AF1728,,Wakhan,,AFG001023,,2021-11-17,,AF1728,AF17
AFG001024,AF,AF.BD,AF.BD.WJ,1,0,0,AFG,,Badakhshan,Badakhshan,بدخشان,,AF17,,Badakhshan,,AFG001,,,Warduj,Warduj,وردوج,,AF1716,,Warduj,,AFG001024,,2021-11-17,,AF1716,AF17
AFG001026,AF,AF.BD,AF.BD.YG,1,0,0,AFG,,Badakhshan,Badakhshan,بدخشان,,AF17,,Badakhshan,,AFG001,,,Yamgan,Yamgan,یمگان,,AF1718,,Yamgan,,AFG001026,,2021-11-17,,AF1718,AF17
AFG001025,AF,AF.BD,AF.BD.YS,1,0,0,AFG,,Badakhshan,Badakhshan,بدخشان,,AF17,,Badakhshan,,AFG001,,,Yaftali Sufla,Yaftal-e-Sufla,یفتل سفلی,,AF1704,,Yaftal-e-Sufla,,AFG001025,,2021-11-17,,AF1704,AF17
AFG001027,AF,AF.BD,AF.BD.YW,1,0,0,AFG,,Badakhshan,Badakhshan,بدخشان,,AF17,,Badakhshan,,AFG001,,,Yawan,Yawan,یاوان,,AF1709,,Yawan,,AFG001027,,2021-11-17,,AF1709,AF17
AFG001028,AF,AF.BD,AF.BD.ZE,1,0,0,AFG,,Badakhshan,Badakhshan,بدخشان,,AF17,,Badakhshan,,AFG001,,,Zebak,Zebak,زیباک,,AF1725,,Zebak,,AFG001028,,2021-11-17,,AF1725,AF17
AFG002001,AF,AF.BG,AF.BG.AK,1,0,0,AFG,,Badghis,Badghis,بادغیس,,AF31,,Badghis,,AFG002,,,Ab Kamari,Ab Kamari,آب کمری,,AF3102,,Ab Kamari,,AFG002001,,2021-11-17,,AF3102,AF31
AFG002003,AF,AF.BG,AF.BG.GH,1,0,0,AFG,,Badghis,Badghis,بادغیس,,AF31,,Badghis,,AFG002,,,Ghormach,Ghormach,غورماچ,,AF3107,,Ghormach,,AFG002003,,2021-11-17,,AF3107,AF31
AFG002004,AF,AF.BG,AF.BG.JA,1,0,0,AFG,,Badghis,Badghis,بادغیس,,AF31,,Badghis,,AFG002,,,Jawand,Jawand,جوند,,AF3106,,Jawand,,AFG002004,,2021-11-17,,AF3106,AF31
AFG002005,AF,AF.BG,AF.BG.MQ,1,0,0,AFG,,Badghis,Badghis,بادغیس,,AF31,,Badghis,,AFG002,,,Muqur,Muqur,مقر,,AF3103,,Muqur,,AFG002005,,2021-11-17,,AF3103,AF31
AFG002002,AF,AF.BG,AF.BG.MR,1,0,0,AFG,,Badghis,Badghis,بادغیس,,AF31,,Badghis,,AFG002,,,Murghab,Bala Murghab,مرغاب,,AF3105,,Bala Murghab,,AFG002002,,2021-11-17,,AF3105,AF31
AFG002006,AF,AF.BG,AF.BG.QD,1,0,0,AFG,,Badghis,Badghis,بادغیس,,AF31,,Badghis,,AFG002,,,Qadis,Qadis,قادیس,,AF3104,,Qadis,,AFG002006,,2021-11-17,,AF3104,AF31
AFG002007,AF,AF.BG,AF.BG.QN,1,0,0,AFG,,Badghis,Badghis,بادغیس,,AF31,,Badghis,,AFG002,,,Qala-i-Naw,Qala-e-Naw,قلعه نو,,AF3101,,Qala-e-Naw,,AFG002007,,2021-11-17,,AF3101,AF31
AFG004001,AF,AF.BK,AF.BK.BA,1,0,0,AFG,,Balkh,Balkh,بلخ,,AF21,,Balkh,,AFG004,,,Balkh,Balkh,بلخ,,AF2106,,Balkh,,AFG004001,,2021-11-17,,AF2106,AF21
AFG004002,AF,AF.BK,AF.BK.CB,1,0,0,AFG,,Balkh,Balkh,بلخ,,AF21,,Balkh,,AFG004,,,Chahar Bolak,Chahar Bolak,چار بولک,,AF2111,,Char Bolak,,AFG004002,,2021-11-17,,AF2111,AF21
AFG004003,AF,AF.BK,AF.BK.CK,1,0,0,AFG,,Balkh,Balkh,بلخ,,AF21,,Balkh,,AFG004,,,Chahar Kint,Chahar Kent,چار کنت,,AF2104,,Charkent,,AFG004003,,2021-11-17,,AF2104,AF21
AFG004004,AF,AF.BK,AF.BK.CM,1,0,0,AFG,,Balkh,Balkh,بلخ,,AF21,,Balkh,,AFG004,,,Chimtal,Chemtal,چمتال,,AF2108,,Chemtal,,AFG004004,,2021-11-17,,AF2108,AF21
AFG004005,AF,AF.BK,AF.BK.DA,1,0,0,AFG,,Balkh,Balkh,بلخ,,AF21,,Balkh,,AFG004,,,Dawlat Abad,Dawlat Abad,دولت آباد,,AF2109,,Dawlat Abad,,AFG004005,,2021-11-17,,AF2109,AF21
AFG004006,AF,AF.BK,AF.BK.DI,1,0,0,AFG,,Balkh,Balkh,بلخ,,AF21,,Balkh,,AFG004,,,Dihdadi,Deh Dadi,دهدادی,,AF2103,,Dehdadi,,AFG004006,,2021-11-17,,AF2103,AF21
AFG004007,AF,AF.BK,AF.BK.KA,1,0,0,AFG,,Balkh,Balkh,بلخ,,AF21,,Balkh,,AFG004,,,Kaldar,Kaldar,کلدار,,AF2113,,Kaldar,,AFG004007,,2021-11-17,,AF2113,AF21
AFG004008,AF,AF.BK,AF.BK.KH,1,0,0,AFG,,Balkh,Balkh,بلخ,,AF21,,Balkh,,AFG004,,,Khulm,Khulm,خلم,,AF2110,,Khulm,,AFG004008,,2021-11-17,,AF2110,AF21
AFG004009,AF,AF.BK,AF.BK.KI,1,0,0,AFG,,Balkh,Balkh,بلخ,,AF21,,Balkh,,AFG004,,,Kishindih,Kishindeh,کشنده,,AF2114,,Keshendeh,,AFG004009,,2021-11-17,,AF2114,AF21
AFG004010,AF,AF.BK,AF.BK.MM,1,0,0,AFG,,Balkh,Balkh,بلخ,,AF21,,Balkh,,AFG004,,,Marmul,Marmul,مارمل,,AF2105,,Marmul,,AFG004010,,2021-11-17,,AF2105,AF21
AFG004011,AF,AF.BK,AF.BK.MS,1,0,0,AFG,,Balkh,Balkh,بلخ,,AF21,,Balkh,,AFG004,,,Mazari Sharif,Mazar-e-Sharif,مزار شریف,,AF2101,,Mazar-e-Sharif,,AFG004011,,2021-11-17,,AF2101,AF21
AFG004012,AF,AF.BK,AF.BK.NS,1,0,0,AFG,,Balkh,Balkh,بلخ,,AF21,,Balkh,,AFG004,,,Nahri Shahi,Nahr-e- Shahi,نهر شاهی,,AF2102,,Nahr-e-Shahi,,AFG004012,,2021-11-17,,AF2102,AF21
AFG004013,AF,AF.BK,AF.BK.SL,1,0,0,AFG,,Balkh,Balkh,بلخ,,AF21,,Balkh,,AFG004,,,Sholgara,Sholgareh,شولگره,,AF2107,,Sholgareh,,AFG004013,,2021-11-17,,AF2107,AF21
AFG004014,AF,AF.BK,AF.BK.SR,1,0,0,AFG,,Balkh,Balkh,بلخ,,AF21,,Balkh,,AFG004,,,Shortepa,Shor Tepa,شور تیپه,,AF2112,,Shortepa,,AFG004014,,2021-11-17,,AF2112,AF21
AFG004015,AF,AF.BK,AF.BK.ZA,1,0,0,AFG,,Balkh,Balkh,بلخ,,AF21,,Balkh,,AFG004,,,Zari,Zari,زاری,,AF2115,,Zari,,AFG004015,,2021-11-17,,AF2115,AF21
